voter_id,age,female,party,voted_2012,voted_2014,voted_2016,voted_2018,voted_2020,voted_2022,voted_2024,keystone_score
910537,58,0,R,0,0,0,0,1,0,1,0.4391
937195,43,1,R,0,0,0,0,0,0,0,0.4776
937931,87,1,U,1,1,1,1,1,1,1,0.9306
929317,54,0,R,0,1,1,1,1,1,0,0.9009
928982,44,0,U,1,0,0,1,1,0,0,0.7819
953335,66,0,D,1,1,1,1,1,1,1,0.9845
955696,70,1,D,1,0,1,0,0,0,0,0.6711
954393,71,1,D,0,1,1,0,1,1,1,0.6648
906917,64,1,D,0,1,1,1,1,1,1,0.8752
943838,38,1,R,1,0,1,0,1,1,1,0.7533
927974,64,0,D,1,1,1,1,1,0,1,0.9896
919745,72,0,R,1,1,1,1,1,1,1,0.9691
919517,21,0,D,0,0,0,0,0,0,1,0.5341
950882,64,0,D,1,1,1,1,1,1,1,0.9896
943748,42,0,U,1,0,0,0,0,0,0,0.5947
951528,56,1,R,1,1,1,1,1,1,1,1.0
941813,76,1,R,0,0,0,0,0,0,0,0.3929
919309,41,1,D,1,1,1,1,1,1,1,1.0
910628,54,1,U,1,1,1,1,1,1,1,1.0
909325,45,0,D,1,1,1,1,1,1,1,1.0
905823,26,1,R,0,0,0,0,1,0,0,0.5213
938318,60,0,U,1,0,1,0,1,1,1,0.6968
952753,32,0,U,0,0,1,0,1,0,1,0.6542
927313,47,0,U,1,1,1,0,1,0,1,0.8409
905996,37,0,R,0,0,1,0,1,1,1,0.6414
914685,53,1,U,1,0,1,0,1,0,0,0.7148
947369,35,0,U,1,1,1,1,1,1,1,1.0
934874,40,1,D,1,1,1,1,1,1,1,1.0
954170,56,0,U,1,1,1,1,1,1,1,1.0
959259,33,1,D,1,0,0,0,1,0,1,0.6178
912333,56,1,R,0,1,1,1,0,1,1,0.8957
908604,26,1,D,0,0,0,1,1,1,1,0.7137
933197,67,0,R,1,1,0,1,1,0,1,0.8336
917665,29,0,R,0,0,0,0,1,0,0,0.5136
924348,42,0,U,1,1,1,1,1,1,1,1.0
941130,31,0,U,0,0,1,1,1,1,1,0.8492
915189,30,1,R,0,0,1,0,1,1,1,0.6594
922252,62,1,U,1,1,1,1,1,1,1,0.9948
952008,26,0,U,0,0,0,1,1,1,1,0.7137
929019,30,1,R,0,0,0,0,0,0,1,0.511
904253,23,0,U,0,0,0,0,0,1,1,0.529
924377,55,1,D,0,0,0,0,1,0,0,0.4468
922669,20,0,R,0,0,0,0,0,0,0,0.5367
911294,26,1,U,0,0,0,1,1,1,1,0.7137
931065,51,1,R,0,0,0,0,1,1,0,0.4571
930455,72,1,D,1,1,1,1,1,1,1,0.9691
952954,77,1,R,1,1,1,1,1,1,1,0.9563
935054,63,1,D,1,1,1,1,1,1,1,0.9922
939196,82,0,D,0,0,0,0,0,0,0,0.3775
958316,36,0,D,1,1,1,1,1,1,1,1.0
923224,66,0,R,1,0,1,1,1,1,1,0.8738
944969,23,0,D,0,0,0,0,0,0,1,0.529
940472,66,1,D,1,0,1,0,1,0,1,0.6814
955699,28,0,R,0,0,1,1,1,1,1,0.8569
924386,51,0,R,1,0,1,0,1,0,1,0.7199
917076,65,0,R,1,1,0,0,1,1,0,0.6463
930157,23,0,U,0,0,0,0,0,0,1,0.529
927597,86,1,D,1,1,1,0,1,1,1,0.7407
915791,50,1,D,0,1,1,1,1,0,1,0.9111
957015,72,1,U,1,1,1,1,1,1,1,0.9691
907492,53,0,D,1,0,0,0,0,0,1,0.5664
917370,78,1,R,1,0,0,1,1,1,1,0.6946
953781,50,1,D,1,0,1,1,1,1,1,0.9149
954604,55,1,U,0,0,0,0,1,0,0,0.4468
909651,58,0,D,1,1,0,0,1,0,1,0.6643
917113,88,0,D,0,0,0,0,1,0,0,0.362
902525,62,1,U,0,0,0,0,0,0,1,0.4288
930084,30,1,D,0,0,0,0,1,0,1,0.511
948117,61,1,R,1,1,1,1,1,1,1,0.9973
928697,66,0,D,0,1,1,1,1,1,1,0.87
937257,37,1,R,0,0,0,0,0,0,1,0.493
923926,59,0,R,1,0,1,0,1,0,0,0.6994
902504,63,1,D,1,1,1,1,0,1,1,0.9922
916111,31,1,D,0,1,1,1,1,1,1,0.9599
902909,28,1,U,0,0,1,0,1,1,1,0.6645
936818,89,0,R,0,0,1,0,0,1,1,0.5078
907527,39,1,D,0,0,1,0,1,0,1,0.6363
925570,36,0,U,1,0,0,0,0,0,1,0.6101
952959,53,1,R,0,1,0,1,1,1,1,0.7551
909846,73,0,D,1,0,1,0,0,0,1,0.6634
943525,75,0,R,1,1,1,0,1,1,1,0.769
914458,74,1,R,1,0,1,1,1,1,1,0.8533
957310,42,1,D,1,1,1,1,1,1,1,1.0
902214,49,1,U,0,0,0,0,0,0,1,0.4622
955676,63,0,D,1,1,0,1,1,0,1,0.8438
958734,60,0,D,0,0,1,0,1,0,1,0.5823
932156,46,1,R,1,0,0,1,1,1,1,0.7768
948776,64,0,U,1,1,1,1,1,1,1,0.9896
900342,23,1,U,0,0,0,0,0,0,1,0.529
935274,45,1,U,1,0,1,0,1,0,0,0.7353
941156,23,1,U,0,0,0,0,0,0,1,0.529
923945,47,0,U,1,1,1,1,1,0,1,1.0
915805,67,0,D,1,1,1,1,1,1,1,0.9819
946085,54,1,D,1,1,1,1,1,1,1,1.0
917165,47,0,U,1,1,1,1,1,1,1,1.0
905007,38,0,U,1,0,1,0,0,0,1,0.7533
954959,63,0,U,1,1,1,1,1,1,1,0.9922
934227,72,0,U,1,1,1,1,1,1,1,0.9691
905791,66,0,U,1,1,1,1,1,1,1,0.9845
931896,73,1,D,1,1,1,1,1,1,1,0.9665
907721,28,1,U,0,0,0,0,0,0,0,0.5162
912699,79,0,U,1,1,1,1,1,1,1,0.9511
904344,74,0,U,1,1,1,1,1,1,1,0.964
913135,75,1,D,1,1,1,1,1,1,1,0.9614
934202,66,0,R,0,0,0,0,1,0,0,0.4186
940239,30,1,U,0,1,1,0,1,0,1,0.7701
921304,20,0,D,0,0,0,0,0,0,1,0.5367
915038,47,1,U,1,0,1,0,1,0,1,0.7302
905813,77,0,R,1,1,1,1,1,1,1,0.9563
905086,61,0,U,1,1,1,1,1,1,1,0.9973
918593,58,0,R,1,1,1,1,1,1,1,1.0
903872,71,0,D,0,0,0,0,0,0,1,0.4057
925076,59,0,U,1,1,1,1,1,1,1,1.0
917288,38,0,U,1,0,0,1,1,0,1,0.7974
930491,53,1,R,0,1,1,1,1,0,1,0.9034
923531,83,0,R,1,1,1,1,1,1,1,0.9408
920284,28,0,R,0,0,1,1,1,1,1,0.8569
910171,30,1,U,0,1,1,0,1,1,1,0.7701
948418,67,1,D,1,1,1,1,1,1,1,0.9819
949278,69,0,D,1,1,1,1,1,1,1,0.9768
958374,61,1,R,1,1,1,1,1,1,1,0.9973
931511,75,0,D,1,0,0,0,1,0,0,0.5099
918080,55,0,R,0,0,0,1,1,0,0,0.6392
902195,84,0,D,1,1,1,1,1,1,1,0.9383
904644,46,0,D,1,0,1,1,1,1,0,0.9252
906457,50,0,R,0,0,0,0,0,0,0,0.4596
939548,58,0,D,1,1,1,0,0,0,0,0.8126
953727,82,0,R,1,0,1,1,1,1,1,0.8327
923580,51,0,D,1,0,0,0,0,0,0,0.5716
908362,55,0,R,0,0,0,0,0,0,1,0.4468
927548,86,0,D,1,1,1,1,1,1,1,0.9331
955985,66,0,R,1,1,1,1,1,1,1,0.9845
913187,44,0,D,1,1,1,1,1,1,1,1.0
939573,26,1,R,0,0,0,0,1,0,1,0.5213
952671,49,0,U,0,0,1,0,1,0,0,0.6106
943853,38,0,R,1,1,1,1,1,1,1,1.0
952791,44,1,D,0,0,0,0,1,1,1,0.4751
930289,63,1,R,1,1,1,1,1,1,1,0.9922
907360,28,1,U,0,0,1,0,1,1,1,0.6645
943610,49,0,D,1,1,1,1,1,1,1,1.0
933805,55,0,D,1,1,1,1,1,1,1,1.0
935130,49,1,R,0,0,1,0,0,0,1,0.6106
942862,56,0,R,1,1,1,1,1,1,1,1.0
941899,73,0,U,0,0,0,0,1,0,0,0.4006
947989,45,0,D,0,0,0,0,0,0,0,0.4725
940762,26,1,U,0,0,0,0,0,0,0,0.5213
916845,51,1,U,1,0,0,0,0,0,1,0.5716
932935,25,1,U,0,0,0,0,0,0,0,0.5239
955394,49,0,D,0,0,1,0,1,0,1,0.6106
938972,59,1,R,1,1,1,1,1,1,1,1.0
940434,90,0,D,1,1,1,1,1,1,1,0.9229
903498,48,1,D,0,0,0,0,0,0,0,0.4648
930764,89,0,D,1,1,1,1,1,1,1,0.9254
920621,67,1,R,1,1,1,1,1,1,1,0.9819
927462,21,1,U,0,0,0,0,0,0,1,0.5341
944944,39,0,R,0,0,1,0,0,0,1,0.6363
939832,49,0,R,1,0,0,0,1,1,1,0.5767
910119,32,1,D,0,0,0,0,1,0,1,0.5059
940612,30,0,U,0,1,1,1,1,1,1,0.9625
939968,42,1,U,1,1,0,1,1,1,1,0.8978
944279,43,0,U,0,0,0,0,1,1,1,0.4776
924963,36,0,R,0,0,1,1,1,0,1,0.8364
906757,28,0,D,0,0,1,1,1,0,1,0.8569
905396,54,1,U,1,1,1,1,1,1,1,1.0
915660,32,0,U,1,0,1,0,1,0,1,0.7687
952169,56,0,R,1,1,1,1,1,1,1,1.0
951404,55,1,R,1,1,1,1,1,1,1,1.0
902062,34,0,D,0,0,0,0,0,0,0,0.5007
944064,32,0,D,0,0,0,0,0,0,0,0.5059
917526,39,0,R,1,1,1,1,1,1,1,1.0
927505,39,1,R,1,1,1,1,1,1,1,1.0
920297,62,0,D,0,0,1,1,0,0,1,0.7696
957790,38,1,R,0,0,0,0,0,0,0,0.4905
948414,41,1,R,1,0,1,1,1,1,1,0.938
919481,21,1,U,0,0,0,0,0,0,1,0.5341
951542,82,1,D,1,1,1,1,1,1,1,0.9434
900033,44,1,R,1,0,1,0,1,0,0,0.7379
942225,63,0,D,1,0,1,1,1,0,0,0.8815
940192,25,1,U,0,0,0,0,1,0,1,0.5239
927415,53,1,U,0,0,0,0,0,0,1,0.4519
937574,52,1,D,1,1,1,1,1,1,1,1.0
956113,20,0,U,0,0,0,0,0,0,1,0.5367
959025,73,1,D,1,1,1,1,1,1,0,0.9665
922699,44,1,U,1,0,1,1,1,0,1,0.9303
950211,80,0,R,0,0,0,0,1,1,0,0.3826
943145,20,1,U,0,0,0,0,0,0,1,0.5367
919042,61,1,R,1,1,1,1,1,1,1,0.9973
956571,32,1,D,1,1,1,1,1,1,1,1.0
943443,72,0,U,0,0,0,0,0,0,1,0.4031
953985,66,1,R,1,1,1,1,1,1,1,0.9845
943826,57,0,R,1,1,1,1,1,1,1,1.0
918128,20,0,D,0,0,0,0,0,0,1,0.5367
932954,36,0,U,1,1,1,1,1,1,1,1.0
925056,31,0,U,0,0,0,0,0,0,0,0.5084
930336,37,1,R,0,0,1,1,0,0,0,0.8338
918414,46,1,U,1,0,0,1,1,0,0,0.7768
906234,44,0,U,0,0,1,0,0,1,1,0.6234
947588,45,0,U,0,0,0,0,0,0,0,0.4725
934502,62,0,D,1,1,1,1,1,1,1,0.9948
950249,31,1,D,0,1,1,1,1,1,1,0.9599
914886,61,0,D,0,0,0,0,0,0,0,0.4314
944762,56,0,D,1,1,1,1,1,1,1,1.0
935737,39,1,U,1,1,1,0,1,1,1,0.8614
934341,40,1,D,0,0,1,0,1,0,0,0.6337
922639,66,1,R,1,1,1,1,1,1,1,0.9845
930829,68,0,U,0,0,0,0,1,0,1,0.4134
908225,56,1,U,1,1,0,1,1,0,1,0.8618
902503,54,0,R,1,1,1,1,1,1,1,1.0
900642,44,0,D,0,0,0,0,1,0,0,0.4751
944976,56,0,U,0,0,0,0,1,0,0,0.4442
942690,61,1,R,1,1,1,1,1,1,1,0.9973
957603,49,0,U,0,0,1,0,0,0,1,0.6106
949946,66,0,D,1,0,1,0,0,0,1,0.6814
920031,39,0,R,1,1,1,1,1,1,1,1.0
944718,46,0,R,1,1,1,0,1,1,1,0.8435
939697,51,1,R,0,0,1,0,1,0,1,0.6054
931761,33,1,R,0,0,0,0,1,0,0,0.5033
957846,29,1,U,0,0,1,1,1,1,1,0.8544
934272,59,0,D,1,0,1,1,1,1,1,0.8918
952560,50,1,R,1,0,1,0,0,0,1,0.7225
904413,35,0,U,1,1,1,1,1,1,1,1.0
949646,62,0,D,1,1,1,1,1,1,1,0.9948
930327,86,1,R,1,1,1,1,1,1,1,0.9331
956705,63,1,R,1,1,1,1,1,1,1,0.9922
943970,25,0,R,0,0,0,0,1,0,1,0.5239
939214,52,1,R,0,0,0,0,0,0,1,0.4545
954306,65,0,D,0,0,1,0,0,0,0,0.5695
926638,37,1,R,1,1,1,1,1,1,1,1.0
905041,53,1,D,1,1,1,1,1,0,1,1.0
916727,31,0,U,0,0,1,0,0,0,1,0.6568
931835,29,1,D,0,0,1,1,1,1,1,0.8544
923347,58,1,R,0,0,1,0,1,1,0,0.5875
902413,43,1,R,1,0,1,1,1,0,1,0.9329
903077,56,0,R,1,1,1,1,1,1,1,1.0
921211,29,1,U,0,0,0,0,1,1,1,0.5136
937710,54,0,D,1,1,1,1,1,1,1,1.0
937910,48,1,R,1,1,1,0,1,0,1,0.8383
947785,45,0,D,1,0,1,1,1,1,1,0.9277
946380,63,0,D,1,1,1,1,1,1,1,0.9922
937743,45,0,D,0,0,1,0,0,0,1,0.6209
948304,37,0,U,1,0,0,0,1,0,0,0.6075
919091,46,1,D,1,0,0,0,0,0,0,0.5844
919398,34,1,R,0,0,0,0,0,0,1,0.5007
929698,81,1,R,1,1,1,1,1,1,1,0.946
920310,26,0,U,0,0,0,1,1,1,1,0.7137
953486,63,0,R,1,0,0,0,0,0,0,0.5407
957999,64,1,R,0,0,0,0,0,0,0,0.4237
959292,44,1,U,1,0,1,1,1,1,1,0.9303
902462,23,0,R,0,0,0,0,0,0,1,0.529
908457,45,1,U,1,0,1,0,0,0,0,0.7353
928505,53,1,D,0,0,0,0,0,0,0,0.4519
916121,70,1,D,0,0,0,0,1,1,0,0.4083
910044,71,0,R,1,1,1,1,1,1,1,0.9717
951085,61,0,D,1,1,1,1,1,1,1,0.9973
952037,30,1,D,0,0,1,0,1,0,0,0.6594
910330,65,0,R,0,0,0,0,0,0,0,0.4211
906207,28,0,R,0,0,0,0,1,0,1,0.5162
938858,27,0,D,0,0,0,0,0,0,1,0.5187
932229,59,0,D,0,1,1,1,1,1,1,0.888
927832,85,1,D,0,0,0,0,0,0,1,0.3698
909872,71,1,D,1,0,1,1,1,1,1,0.861
932068,54,0,R,0,1,1,1,1,1,0,0.9009
903622,69,1,U,1,1,1,1,1,0,1,0.9768
933897,86,0,D,1,1,1,1,1,1,1,0.9331
924440,75,1,R,1,0,1,1,1,1,1,0.8507
908073,22,1,U,0,0,0,0,0,1,1,0.5316
956706,61,0,U,1,1,1,1,1,1,1,0.9973
919287,28,1,U,0,0,0,1,1,0,1,0.7086
932200,57,0,U,1,1,1,1,0,1,1,1.0
945919,54,1,R,1,1,1,1,1,1,1,1.0
956080,88,1,R,1,1,1,1,1,1,1,0.928
906947,25,0,U,0,0,0,0,1,1,1,0.5239
912101,57,1,U,1,0,0,1,1,1,1,0.7486
935300,66,0,D,0,0,0,0,0,0,0,0.4186
916903,58,0,R,1,1,1,1,1,1,1,1.0
906218,40,1,U,0,1,1,1,1,1,1,0.9368
937152,46,1,U,1,1,1,1,1,1,1,1.0
904593,70,0,D,1,0,1,0,0,1,0,0.6711
923036,51,1,U,1,0,1,1,1,0,0,0.9123
939596,33,1,D,0,0,0,0,1,0,1,0.5033
945673,21,1,R,0,0,0,0,0,0,0,0.5341
959091,32,1,D,1,0,0,0,0,0,1,0.6204
927985,62,1,D,1,0,1,1,1,0,1,0.8841
908631,34,1,D,1,1,1,1,1,1,1,1.0
941219,41,1,D,0,0,0,0,0,0,0,0.4828
904895,48,0,D,1,0,1,0,1,0,1,0.7276
928289,38,0,D,1,0,0,0,1,0,0,0.6049
930580,39,0,R,0,0,0,0,0,0,0,0.4879
925134,35,0,D,1,0,1,0,1,0,0,0.761
959488,55,1,U,1,1,1,1,1,0,1,1.0
917835,25,0,U,0,0,0,0,1,1,1,0.5239
950041,32,0,R,1,1,1,1,1,0,1,1.0
938702,80,0,U,1,0,1,1,1,1,1,0.8378
935665,56,1,R,1,0,1,1,1,1,1,0.8995
923661,75,0,D,1,1,1,1,1,1,1,0.9614
916680,69,1,U,0,0,1,0,1,0,0,0.5592
928197,21,1,R,0,0,0,0,0,0,0,0.5341
943479,52,1,R,0,0,1,0,1,0,1,0.6029
952870,54,1,U,1,0,1,0,1,0,0,0.7122
905607,42,1,D,1,0,1,0,1,0,0,0.743
902111,64,0,R,1,1,1,1,1,1,1,0.9896
902206,37,1,D,0,0,0,0,1,0,1,0.493
934434,62,1,R,1,0,1,1,1,1,1,0.8841
926042,65,0,R,1,0,1,0,1,0,0,0.684
933048,56,1,D,1,1,1,1,1,1,1,1.0
900827,61,1,R,1,1,1,1,1,1,1,0.9973
954275,83,1,D,0,0,0,0,1,0,0,0.3749
917051,81,1,R,1,1,1,1,1,1,1,0.946
942833,36,1,U,0,0,0,0,1,0,0,0.4956
935121,51,0,U,1,0,0,0,1,0,0,0.5716
904868,49,1,D,1,1,1,1,1,1,1,1.0
933087,32,1,R,0,1,1,1,1,1,1,0.9574
931965,65,1,R,0,0,0,0,1,0,0,0.4211
911393,61,0,U,1,1,1,1,1,1,1,0.9973
956048,73,0,D,0,1,1,1,1,1,1,0.8521
921517,29,1,U,0,0,0,0,0,0,0,0.5136
924806,65,1,R,0,1,1,1,1,1,1,0.8726
901685,75,1,R,1,1,1,1,1,1,1,0.9614
931391,64,0,U,1,1,1,1,1,1,1,0.9896
932345,24,0,D,0,0,0,0,1,1,1,0.5264
928477,41,0,D,0,0,1,0,1,0,1,0.6311
925388,41,1,D,1,0,0,0,1,0,1,0.5972
908006,52,1,R,1,1,1,0,1,1,1,0.8281
953463,30,0,U,0,1,1,1,1,1,1,0.9625
939361,57,1,U,0,0,0,0,0,0,1,0.4417
913110,55,0,R,1,1,1,1,1,1,1,1.0
918309,48,0,D,1,0,1,1,0,0,0,0.92
958853,72,1,R,0,0,0,0,0,0,0,0.4031
917943,50,0,R,1,1,1,1,1,1,1,1.0
955002,86,1,U,1,0,0,1,0,0,1,0.6741
940049,24,1,U,0,0,0,0,1,0,1,0.5264
920151,64,0,R,1,0,0,1,1,0,0,0.7306
907815,33,0,U,1,1,1,1,1,1,1,1.0
949195,51,1,U,1,1,1,1,1,0,1,1.0
907227,50,1,U,1,0,1,1,1,1,1,0.9149
942705,25,1,D,0,0,0,0,1,1,1,0.5239
942201,39,0,U,0,1,1,1,1,1,1,0.9394
941954,42,0,D,1,1,1,1,1,1,1,1.0
904967,21,0,U,0,0,0,0,0,0,0,0.5341
947539,64,1,U,1,0,0,1,0,0,0,0.7306
902512,30,0,R,0,0,0,0,0,0,0,0.511
940719,59,1,U,1,0,1,1,0,1,0,0.8918
903508,52,1,U,0,1,1,0,1,0,1,0.7136
908517,22,1,U,0,0,0,0,0,1,1,0.5316
950507,40,1,D,1,1,1,1,1,0,0,1.0
920321,72,1,R,0,0,0,0,0,0,0,0.4031
905353,46,1,D,0,0,1,0,1,0,1,0.6183
955004,20,1,R,0,0,0,0,0,0,1,0.5367
946855,72,1,U,1,1,1,1,1,0,1,0.9691
947516,71,1,R,1,0,1,0,0,1,1,0.6685
956740,31,1,R,0,0,0,0,0,0,0,0.5084
922842,74,1,D,1,1,1,1,1,1,1,0.964
940677,87,0,R,1,0,1,0,1,0,1,0.6275
926007,20,1,U,0,0,0,0,0,0,1,0.5367
910555,54,0,D,1,1,1,1,1,1,1,1.0
911133,61,1,R,0,0,1,0,0,0,1,0.5798
938844,38,0,R,1,0,1,0,1,1,1,0.7533
948149,70,0,R,1,0,1,1,1,1,1,0.8635
951160,50,1,R,1,0,0,0,0,0,0,0.5741
902520,61,1,R,1,1,1,1,1,1,1,0.9973
918408,57,1,R,1,1,1,0,1,0,1,0.8152
939611,29,0,D,0,0,1,1,1,1,1,0.8544
936341,56,0,D,1,1,1,1,1,1,1,1.0
911526,60,0,D,0,0,1,0,0,0,1,0.5823
943283,30,0,D,0,1,1,1,1,1,1,0.9625
945851,56,1,R,1,0,1,0,1,1,0,0.7071
909353,21,1,D,0,0,0,0,0,0,1,0.5341
949985,58,1,R,1,1,1,1,1,0,1,1.0
911871,45,0,D,1,1,1,1,1,1,1,1.0
950779,26,1,D,0,0,0,0,0,0,0,0.5213
904775,62,1,U,0,0,0,0,0,0,0,0.4288
927771,39,1,R,0,0,1,0,1,0,1,0.6363
944423,61,0,R,1,1,1,1,1,1,1,0.9973
944884,90,0,D,1,1,1,1,1,1,1,0.9229
936927,56,0,R,0,0,0,0,0,0,1,0.4442
924794,29,1,U,0,0,0,0,0,0,0,0.5136
956892,44,1,U,1,0,1,1,1,1,1,0.9303
935154,47,0,R,1,1,1,0,0,1,1,0.8409
936378,40,0,U,1,1,1,1,1,1,1,1.0
938632,47,0,D,1,1,1,1,1,1,1,1.0
957893,54,0,R,1,0,1,0,1,0,1,0.7122
904620,36,0,U,0,0,1,0,0,0,0,0.644
905005,31,1,U,0,0,1,1,1,1,1,0.8492
932178,39,0,R,0,0,0,1,1,1,0,0.6803
923553,41,1,U,1,1,1,1,1,1,1,1.0
946619,40,0,R,0,0,1,1,1,1,0,0.8261
957722,72,0,D,0,1,1,0,0,0,0,0.6622
942110,57,0,U,0,0,0,0,0,0,0,0.4417
929336,44,0,D,1,1,1,1,1,1,1,1.0
943395,40,1,D,1,1,1,1,1,1,1,1.0
946439,71,0,U,1,1,0,0,1,1,1,0.6309
901656,29,0,U,0,0,1,1,1,1,1,0.8544
923524,86,1,D,1,1,1,1,1,1,1,0.9331
928759,49,0,U,1,1,1,1,1,1,1,1.0
953546,51,1,R,1,0,1,0,1,1,1,0.7199
955945,61,0,R,1,0,0,0,1,0,0,0.5459
941750,78,0,R,1,1,1,1,1,0,1,0.9537
944372,74,1,U,1,0,1,0,1,0,1,0.6608
948400,32,1,D,1,1,1,1,1,1,1,1.0
916187,57,1,R,1,0,0,0,1,0,1,0.5561
937959,48,0,R,1,1,1,1,1,1,1,1.0
959104,35,1,R,1,1,1,1,1,1,1,1.0
932767,82,1,U,1,0,1,0,1,0,1,0.6403
931255,51,1,U,1,0,0,0,1,0,1,0.5716
938558,26,1,D,0,0,0,0,1,1,1,0.5213
948300,67,0,D,1,1,1,1,1,1,1,0.9819
952410,67,0,R,1,1,1,1,1,1,1,0.9819
947922,28,1,R,0,0,1,0,1,0,1,0.6645
936290,82,1,D,1,0,1,1,0,1,1,0.8327
928687,31,1,D,0,1,1,1,1,1,1,0.9599
933338,30,0,R,0,0,0,0,1,0,1,0.511
940676,55,1,D,1,0,1,0,0,0,1,0.7096
950608,25,1,D,0,0,0,0,0,0,0,0.5239
906783,59,0,D,1,1,1,1,1,1,1,1.0
939107,22,1,R,0,0,0,0,0,0,1,0.5316
945445,58,0,R,1,1,1,1,1,1,1,1.0
907890,72,1,R,1,1,1,1,0,1,1,0.9691
914111,24,0,R,0,0,0,0,1,0,1,0.5264
903768,54,1,U,0,0,0,0,0,0,0,0.4494
947694,56,0,R,0,0,0,0,0,0,0,0.4442
943321,56,1,D,0,0,1,0,1,0,1,0.5926
945196,72,0,D,0,1,1,0,1,0,1,0.6622
909513,43,1,U,1,1,1,1,1,1,1,1.0
920375,60,0,D,1,1,1,1,1,1,1,0.9999
927101,28,0,U,0,0,0,0,0,0,0,0.5162
915934,26,0,R,0,0,0,0,1,0,1,0.5213
950123,28,1,R,0,0,1,0,1,0,1,0.6645
908153,48,0,U,0,0,0,0,0,0,0,0.4648
939403,72,1,D,1,0,0,1,1,1,1,0.71
929176,38,0,D,1,1,1,1,1,1,1,1.0
926873,44,1,R,0,0,1,0,0,0,1,0.6234
912915,62,0,D,1,0,1,1,1,1,0,0.8841
941466,46,0,U,1,1,1,1,1,1,1,1.0
955725,43,1,U,0,0,0,0,1,0,0,0.4776
949131,52,1,D,1,1,1,1,1,1,1,1.0
938530,62,1,D,0,0,0,0,1,0,0,0.4288
908676,41,1,U,1,0,1,0,0,0,0,0.7456
951718,35,0,R,1,1,1,1,1,1,1,1.0
941433,54,1,D,0,0,0,0,0,0,1,0.4494
955628,60,1,D,0,0,0,0,1,0,1,0.434
902868,61,1,D,1,0,0,0,0,0,0,0.5459
943969,35,0,U,0,0,1,1,0,1,1,0.839
955279,67,0,R,1,0,1,1,1,1,1,0.8712
905672,65,1,R,0,0,0,0,1,0,0,0.4211
925184,37,1,R,1,1,1,1,1,1,1,1.0
924313,61,1,R,1,1,1,1,1,1,1,0.9973
919509,32,1,R,1,1,1,1,1,1,1,1.0
919385,39,1,U,1,0,0,1,1,0,1,0.7948
907050,35,1,R,1,0,1,1,1,0,1,0.9534
950012,52,0,D,1,0,1,0,1,0,0,0.7173
956230,42,0,R,0,0,0,1,1,0,1,0.6726
919390,42,0,U,1,0,0,0,0,0,1,0.5947
934863,69,0,R,1,1,0,0,1,1,1,0.636
919658,26,0,R,0,0,0,0,1,1,1,0.5213
937113,83,1,R,1,1,1,1,1,1,1,0.9408
940974,21,1,R,0,0,0,0,0,0,1,0.5341
937172,33,1,D,0,0,0,0,0,0,0,0.5033
926857,33,1,U,1,0,0,0,0,0,0,0.6178
904797,57,1,D,0,1,1,1,1,1,1,0.8931
928983,44,0,U,0,0,0,1,1,0,1,0.6675
925049,71,1,D,1,1,1,0,1,0,0,0.7793
907705,26,1,U,0,0,0,1,1,1,1,0.7137
925585,24,1,D,0,0,0,0,0,0,0,0.5264
934906,54,0,D,0,0,1,1,1,1,1,0.7902
925032,50,0,R,1,0,0,1,1,0,1,0.7665
922189,74,0,D,1,1,1,1,1,1,1,0.964
900255,53,0,U,1,1,1,1,1,1,1,1.0
918494,21,0,U,0,0,0,0,0,0,1,0.5341
948515,60,0,D,1,1,1,1,1,1,1,0.9999
937735,37,0,R,0,0,0,0,0,0,0,0.493
905584,68,0,U,0,0,1,0,1,0,0,0.5618
947112,58,0,U,0,0,0,1,1,1,1,0.6315
941180,38,1,D,1,1,1,1,1,1,1,1.0
904372,23,1,R,0,0,0,0,0,1,1,0.529
929387,46,1,D,0,0,0,0,0,0,0,0.4699
920808,49,1,U,1,0,1,1,1,1,1,0.9175
929868,79,0,D,0,0,1,0,0,0,0,0.5335
913818,35,0,R,0,0,0,0,0,0,1,0.4982
945082,83,1,R,1,0,0,1,1,1,1,0.6818
930523,59,0,U,1,1,1,1,1,1,1,1.0
958378,51,1,R,0,0,0,1,1,0,1,0.6495
918282,55,1,U,1,1,1,1,1,1,1,1.0
950085,31,0,D,0,1,1,0,0,0,1,0.7675
911679,33,0,R,0,0,0,0,1,0,1,0.5033
933740,68,1,R,1,1,1,1,1,1,1,0.9794
942754,28,0,D,0,0,1,1,1,1,1,0.8569
915920,29,1,U,0,0,0,0,1,0,0,0.5136
910423,61,0,R,1,1,1,1,1,1,1,0.9973
913633,39,1,U,1,0,1,0,0,0,1,0.7507
942633,61,1,R,1,1,1,1,1,1,1,0.9973
948479,34,1,R,0,0,0,0,1,0,0,0.5007
936531,48,1,R,1,1,1,1,1,1,1,1.0
957219,55,1,D,1,1,1,0,1,1,1,0.8203
951380,33,1,R,1,1,1,0,1,0,1,0.8769
938441,66,1,U,0,0,0,0,1,1,1,0.4186
959239,49,0,D,1,1,1,1,1,1,1,1.0
927978,44,1,D,1,1,1,1,1,1,1,1.0
945028,44,1,D,1,0,1,0,0,1,1,0.7379
903232,67,0,U,0,0,0,0,0,0,0,0.416
924005,41,0,U,1,0,1,1,1,1,1,0.938
939981,69,1,R,0,0,0,0,0,0,0,0.4108
938607,38,1,U,1,1,1,1,1,1,1,1.0
